@relation jedit-5.1.0

@attribute PageRank numeric
@attribute CategoryLabel numeric

@data
0.002052,0
0.002761,0
0.000563,0
0.000563,0
0.000563,0
0.000597,0
0.000563,0
0.000563,0
0.00065,0
0.000563,0
0.000625,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000745,0
0.000586,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.000563,0
0.003752,0
0.000563,0
0.000563,0
0.000563,0
0.001629,0
0.00585,0
0.00068,0
0.000563,0
0.000592,0
0.000916,0
0.000623,0
0.000619,0
0.000917,0
0.000585,0
0.000928,0
0.00069,0
0.000824,0
0.00065,0
0.000563,0
0.000563,0
0.001963,0
0.000563,0
0.001041,0
0.001263,0
0.000645,0
0.000793,0
0.000569,0
0.000569,0
0.000812,0
0.000563,0
0.000637,0
0.000576,0
0.000703,0
0.000679,0
0.000578,0
0.000569,0
0.000576,0
0.000605,0
0.00058,0
0.000574,0
0.001542,0
0.001535,0
0.000624,0
0.000705,0
0.0018,0
0.000977,0
0.002192,0
0.000563,0
0.001598,0
0.003752,0
0.001258,0
0.001723,0
0.000662,0
0.000563,0
0.00516,0
0.002243,0
0.003701,0
0.008419,0
0.002781,0
0.005014,0
0.002459,0
0.00222,0
0.002645,0
0.000801,0
0.002183,0
0.000901,0
0.000607,0
0.002147,0
0.000563,0
0.003135,0
0.001689,0
0.004013,0
0.000607,0
0.000589,0
0.000998,0
0.001091,0
0.000901,0
0.002699,0
0.000627,0
0.000615,0
0.000563,0
0.002086,1
0.000589,0
0.000666,0
0.000586,0
0.001814,0
0.001017,0
0.000727,0
0.000563,0
0.000672,0
0.000667,0
0.002716,0
0.001148,0
0.00152,0
0.000563,0
0.000563,0
0.000693,0
0.000641,0
0.016054,0
0.000563,0
0.000589,0
0.000656,0
0.001162,0
0.000869,0
0.001996,0
0.000563,0
0.000563,0
0.003335,0
0.020728,1
0.001075,0
0.000802,0
0.000563,0
0.002486,0
0.000563,0
0.000563,0
0.006274,0
0.002995,0
0.046869,1
0.004432,0
0.000563,0
0.000731,0
0.000671,0
0.000661,0
0.007664,0
0.001127,0
0.000609,0
0.001174,0
0.011652,0
0.000563,0
0.004579,0
0.010875,0
0.000563,0
0.003287,0
0.002628,0
0.000563,0
0.000978,0
0.000563,0
0.002412,0
0.000563,0
0.000604,0
0.001319,0
0.000722,0
0.000563,0
0.000563,0
0.000876,0
0.000563,0
0.00065,0
0.00067,0
0.00065,0
0.00078,0
